Timestamp,Year of Study,Department,Gender,1. Difficulty Falling Asleep,2. Avg Sleep Hours,3. Waking at Night,4. Sleep Quality,5. Concentration Issues,6. Daytime Fatigue,7. Classes Missed (per week),8. Assignment Impact,9. Screen Time Before Bed,10. Caffeine Use,11. Physical Activity,12. Stress Level,13. Academic Performance
"15/4/2026, 9:52:21 am",Third year,Mechanical,Male,Rarely (1-2 times a week),4-5 hours,Rarely (1-2 times a week),Average,Rarely,Often,Sometimes (1-2 times a week),Minor impact,Sometimes (3-4 times a week),Every day,Sometimes (3-4 times a week),High stress,Excellent
"15/4/2026, 9:52:33 am",Third year,Civil,Female,Rarely (1-2 times a week),4-5 hours,Often (5-6 times a week),Very good,Often,Rarely,Rarely (1-2 times a month),Moderate impact,Every night,Rarely (1-2 times a week),Rarely (1-2 times a week),High stress,Good
"15/4/2026, 9:52:43 am",Third year,CSE,Male,Every night,Less than 4 hours,Often (5-6 times a week),Good,Often,Always,Rarely (1-2 times a month),Moderate impact,Sometimes (3-4 times a week),Never,Often (5-6 times a week),High stress,Good
"15/4/2026, 9:52:47 am",Second year,CSE,Male,Rarely (1-2 times a week),5-6 hours,Often (5-6 times a week),Good,Never,Sometimes,Rarely (1-2 times a month),Moderate impact,Often (5-6 times a week),Every day,Rarely (1-2 times a week),High stress,Average
"15/4/2026, 9:53:05 am",First year,CSE,Female,Often (5-6 times a week),6-7 hours,Often (5-6 times a week),Good,Sometimes,Sometimes,Sometimes (1-2 times a week),Major impact,Every night,Sometimes (3-4 times a week),Rarely (1-2 times a week),No stress,Average
"15/4/2026, 9:53:19 am",Third year,ECE,Male,Sometimes (3-4 times a week),Less than 4 hours,Rarely (1-2 times a week),Good,Rarely,Sometimes,Often (3-4 times a week),Moderate impact,Every night,Every day,Rarely (1-2 times a week),Extremely high stress,Average
"15/4/2026, 9:53:19 am",Third year,ECE,Male,Rarely (1-2 times a week),5-6 hours,Often (5-6 times a week),Average,Sometimes,Rarely,Sometimes (1-2 times a week),Moderate impact,Every night,Sometimes (3-4 times a week),Sometimes (3-4 times a week),High stress,Below Average
"15/4/2026, 9:53:36 am",Third year,CSE,Male,Rarely (1-2 times a week),5-6 hours,Rarely (1-2 times a week),Poor,Often,Always,Rarely (1-2 times a month),Moderate impact,Often (5-6 times a week),Every day,Never,Low stress,Average
"15/4/2026, 9:53:51 am",Third year,Other,Male,Sometimes (3-4 times a week),More than 8 hours,Every night,Average,Always,Sometimes,Rarely (1-2 times a month),Moderate impact,Every night,Rarely (1-2 times a week),Rarely (1-2 times a week),High stress,Excellent
"15/4/2026, 9:53:51 am",First year,CSE,Female,Rarely (1-2 times a week),6-7 hours,Often (5-6 times a week),Good,Sometimes,Rarely,Sometimes (1-2 times a week),Minor impact,Never,Often (5-6 times a week),Sometimes (3-4 times a week),Low stress,Average
"15/4/2026, 9:53:56 am",Third year,ECE,Female,Sometimes (3-4 times a week),4-5 hours,Sometimes (3-4 times a week),Very good,Often,Rarely,Never,Severe impact,Sometimes (3-4 times a week),Never,Rarely (1-2 times a week),High stress,Excellent
"15/4/2026, 9:54:08 am",Second year,EEE,Female,Often (5-6 times a week),6-7 hours,Often (5-6 times a week),Average,Often,Never,Rarely (1-2 times a month),Major impact,Every night,Never,Sometimes (3-4 times a week),Low stress,Average
"15/4/2026, 9:54:14 am",Third year,CSE,Male,Sometimes (3-4 times a week),4-5 hours,Sometimes (3-4 times a week),Good,Often,Always,Rarely (1-2 times a month),Minor impact,Every night,Every day,Sometimes (3-4 times a week),Extremely high stress,Average
"15/4/2026, 9:54:31 am",Third year,CSE,Male,Every night,Less than 4 hours,Often (5-6 times a week),Average,Sometimes,Often,Always,Moderate impact,Often (5-6 times a week),Never,Never,High stress,Average
"15/4/2026, 9:54:43 am",Third year,ECE,Male,Rarely (1-2 times a week),6-7 hours,Every night,Very good,Sometimes,Sometimes,Often (3-4 times a week),Major impact,Often (5-6 times a week),Rarely (1-2 times a week),Often (5-6 times a week),Extremely high stress,Good
"15/4/2026, 9:54:47 am",Third year,CSE,Male,Rarely (1-2 times a week),6-7 hours,Often (5-6 times a week),Average,Sometimes,Rarely,Sometimes (1-2 times a week),Moderate impact,Often (5-6 times a week),Never,Rarely (1-2 times a week),High stress,Excellent
"15/4/2026, 9:54:50 am",Third year,CSE,Female,Rarely (1-2 times a week),6-7 hours,Rarely (1-2 times a week),Average,Sometimes,Sometimes,Sometimes (1-2 times a week),Minor impact,Rarely (1-2 times a week),Never,Never,Low stress,Average
"15/4/2026, 9:55:00 am",Third year,CSE,Male,Rarely (1-2 times a week),5-6 hours,Often (5-6 times a week),Average,Sometimes,Sometimes,Often (3-4 times a week),Moderate impact,Every night,Never,Every day,No stress,Below Average
"15/4/2026, 9:55:04 am",Third year,CSE,Female,Rarely (1-2 times a week),5-6 hours,Rarely (1-2 times a week),Good,Always,Often,Sometimes (1-2 times a week),Major impact,Every night,Never,Rarely (1-2 times a week),High stress,Below Average
"15/4/2026, 9:55:04 am",Second year,Civil,Male,Every night,5-6 hours,Often (5-6 times a week),Average,Often,Rarely,Never,Minor impact,Every night,Sometimes (3-4 times a week),Every day,No stress,Average
"15/4/2026, 9:55:13 am",Third year,Civil,Male,Often (5-6 times a week),5-6 hours,Often (5-6 times a week),Average,Sometimes,Often,Sometimes (1-2 times a week),Minor impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Sometimes (3-4 times a week),High stress,Below Average
"15/4/2026, 9:55:14 am",Third year,CSE,Male,Every night,7-8 hours,Often (5-6 times a week),Very good,Rarely,Always,Rarely (1-2 times a month),Moderate impact,Rarely (1-2 times a week),Never,Sometimes (3-4 times a week),Low stress,Average
"15/4/2026, 9:55:17 am",First year,CSE,Male,Every night,6-7 hours,Often (5-6 times a week),Average,Often,Often,Sometimes (1-2 times a week),Moderate impact,Every night,Never,Rarely (1-2 times a week),High stress,Average
"15/4/2026, 9:55:18 am",Fourth year,EEE,Male,Often (5-6 times a week),6-7 hours,Often (5-6 times a week),Poor,Always,Always,Rarely (1-2 times a month),Moderate impact,Often (5-6 times a week),Sometimes (3-4 times a week),Every day,Extremely high stress,Below Average
"15/4/2026, 9:55:23 am",Second year,Other,Male,Rarely (1-2 times a week),Less than 4 hours,Often (5-6 times a week),Poor,Sometimes,Sometimes,Rarely (1-2 times a month),Moderate impact,Often (5-6 times a week),Never,Sometimes (3-4 times a week),High stress,Below Average
"15/4/2026, 9:55:30 am",Third year,CSE,Male,Every night,More than 8 hours,Rarely (1-2 times a week),Good,Rarely,Sometimes,Never,Major impact,Every night,Often (5-6 times a week),Sometimes (3-4 times a week),Low stress,Average
"15/4/2026, 9:55:42 am",Third year,Other,Male,Often (5-6 times a week),5-6 hours,Often (5-6 times a week),Good,Never,Sometimes,Sometimes (1-2 times a week),Minor impact,Often (5-6 times a week),Rarely (1-2 times a week),Sometimes (3-4 times a week),Low stress,Average
"15/4/2026, 9:55:48 am",First year,CSE,Female,Every night,6-7 hours,Often (5-6 times a week),Good,Rarely,Sometimes,Often (3-4 times a week),Moderate impact,Every night,Never,Rarely (1-2 times a week),Extremely high stress,Below Average
"15/4/2026, 9:55:48 am",Third year,EEE,Male,Rarely (1-2 times a week),5-6 hours,Often (5-6 times a week),Average,Sometimes,Often,Never,Moderate impact,Often (5-6 times a week),Never,Rarely (1-2 times a week),Low stress,Average
"15/4/2026, 9:55:49 am",Third year,CSE,Male,Sometimes (3-4 times a week),6-7 hours,Sometimes (3-4 times a week),Average,Sometimes,Often,Sometimes (1-2 times a week),Moderate impact,Sometimes (3-4 times a week),Sometimes (3-4 times a week),Sometimes (3-4 times a week),Low stress,Excellent
"15/4/2026, 9:55:51 am",First year,EEE,Male,Often (5-6 times a week),6-7 hours,Often (5-6 times a week),Very good,Always,Often,Never,Minor impact,Often (5-6 times a week),Every day,Never,Low stress,Good
"15/4/2026, 9:56:12 am",Third year,EEE,Female,Rarely (1-2 times a week),6-7 hours,Often (5-6 times a week),Average,Often,Rarely,Often (3-4 times a week),Moderate impact,Every night,Rarely (1-2 times a week),Rarely (1-2 times a week),No stress,Good
"15/4/2026, 9:56:14 am",Third year,CSE,Male,Rarely (1-2 times a week),4-5 hours,Rarely (1-2 times a week),Good,Often,Always,Rarely (1-2 times a month),Minor impact,Rarely (1-2 times a week),Rarely (1-2 times a week),Often (5-6 times a week),Extremely high stress,Average
"15/4/2026, 9:56:14 am",Third year,CSE,Female,Often (5-6 times a week),6-7 hours,Rarely (1-2 times a week),Average,Sometimes,Sometimes,Sometimes (1-2 times a week),Minor impact,Often (5-6 times a week),Never,Every day,High stress,Average
"15/4/2026, 9:56:20 am",Second year,CSE,Male,Rarely (1-2 times a week),Less than 4 hours,Often (5-6 times a week),Good,Sometimes,Sometimes,Sometimes (1-2 times a week),Minor impact,Often (5-6 times a week),Never,Sometimes (3-4 times a week),High stress,Average
"15/4/2026, 9:56:21 am",Third year,ECE,Male,Rarely (1-2 times a week),6-7 hours,Often (5-6 times a week),Good,Always,Sometimes,Sometimes (1-2 times a week),Minor impact,Every night,Never,Sometimes (3-4 times a week),High stress,Below Average
"15/4/2026, 9:56:27 am",Third year,CSE,Male,Never,4-5 hours,Sometimes (3-4 times a week),Very good,Often,Often,Often (3-4 times a week),Moderate impact,Every night,Never,Rarely (1-2 times a week),Low stress,Excellent
"15/4/2026, 9:56:31 am",First year,ECE,Male,Rarely (1-2 times a week),6-7 hours,Rarely (1-2 times a week),Good,Always,Rarely,Sometimes (1-2 times a week),Major impact,Sometimes (3-4 times a week),Never,Often (5-6 times a week),High stress,Below Average
"15/4/2026, 9:56:31 am",Third year,ECE,Male,Rarely (1-2 times a week),5-6 hours,Sometimes (3-4 times a week),Good,Never,Often,Rarely (1-2 times a month),Major impact,Every night,Never,Rarely (1-2 times a week),High stress,Good
"15/4/2026, 9:56:33 am",First year,ECE,Female,Often (5-6 times a week),6-7 hours,Rarely (1-2 times a week),Average,Sometimes,Often,Rarely (1-2 times a month),Minor impact,Rarely (1-2 times a week),Every day,Rarely (1-2 times a week),Low stress,Good
"15/4/2026, 9:56:36 am",First year,CSE,Male,Rarely (1-2 times a week),7-8 hours,Often (5-6 times a week),Poor,Always,Often,Never,Moderate impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Rarely (1-2 times a week),No stress,Average
"15/4/2026, 9:56:40 am",Third year,CSE,Male,Often (5-6 times a week),6-7 hours,Sometimes (3-4 times a week),Average,Always,Always,Never,Moderate impact,Every night,Never,Every day,High stress,Good
"15/4/2026, 9:56:51 am",First year,CSE,Female,Often (5-6 times a week),Less than 4 hours,Often (5-6 times a week),Good,Often,Rarely,Sometimes (1-2 times a week),Moderate impact,Often (5-6 times a week),Never,Never,High stress,Average
"15/4/2026, 9:57:11 am",First year,ECE,Male,Rarely (1-2 times a week),5-6 hours,Often (5-6 times a week),Very poor,Sometimes,Rarely,Never,Minor impact,Every night,Often (5-6 times a week),Every day,Low stress,Below Average
"15/4/2026, 9:57:11 am",Fourth year,CSE,Male,Every night,5-6 hours,Sometimes (3-4 times a week),Good,Often,Sometimes,Rarely (1-2 times a month),Moderate impact,Every night,Rarely (1-2 times a week),Often (5-6 times a week),High stress,Average
"15/4/2026, 9:57:12 am",First year,CSE,Male,Rarely (1-2 times a week),Less than 4 hours,Often (5-6 times a week),Very good,Rarely,Rarely,Sometimes (1-2 times a week),Major impact,Every night,Rarely (1-2 times a week),Every day,Low stress,Poor
"15/4/2026, 9:57:15 am",Second year,CSE,Male,Often (5-6 times a week),4-5 hours,Often (5-6 times a week),Poor,Sometimes,Rarely,Never,Minor impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Sometimes (3-4 times a week),No stress,Good
"15/4/2026, 9:57:26 am",Third year,EEE,Male,Rarely (1-2 times a week),6-7 hours,Often (5-6 times a week),Good,Often,Never,Sometimes (1-2 times a week),Minor impact,Rarely (1-2 times a week),Rarely (1-2 times a week),Never,Low stress,Good
"15/4/2026, 9:57:37 am",Third year,CSE,Male,Sometimes (3-4 times a week),6-7 hours,Rarely (1-2 times a week),Good,Sometimes,Rarely,Sometimes (1-2 times a week),Minor impact,Every night,Rarely (1-2 times a week),Sometimes (3-4 times a week),Low stress,Excellent
"15/4/2026, 9:57:43 am",Third year,CSE,Male,Rarely (1-2 times a week),6-7 hours,Often (5-6 times a week),Average,Always,Sometimes,Never,Moderate impact,Every night,Sometimes (3-4 times a week),Never,Extremely high stress,Good
"15/4/2026, 9:57:45 am",Third year,CSE,Male,Every night,7-8 hours,Rarely (1-2 times a week),Good,Always,Rarely,Sometimes (1-2 times a week),Minor impact,Never,Never,Often (5-6 times a week),High stress,Average
"15/4/2026, 9:57:50 am",Third year,CSE,Male,Sometimes (3-4 times a week),5-6 hours,Rarely (1-2 times a week),Average,Sometimes,Sometimes,Rarely (1-2 times a month),Moderate impact,Every night,Never,Never,Low stress,Excellent
"15/4/2026, 9:57:51 am",Third year,ECE,Male,Often (5-6 times a week),6-7 hours,Often (5-6 times a week),Average,Sometimes,Sometimes,Sometimes (1-2 times a week),Moderate impact,Every night,Rarely (1-2 times a week),Every day,High stress,Average
"15/4/2026, 9:57:56 am",Third year,CSE,Female,Rarely (1-2 times a week),6-7 hours,Often (5-6 times a week),Good,Sometimes,Often,Rarely (1-2 times a month),Moderate impact,Often (5-6 times a week),Every day,Often (5-6 times a week),Extremely high stress,Average
"15/4/2026, 9:58:14 am",Third year,Mechanical,Male,Sometimes (3-4 times a week),4-5 hours,Sometimes (3-4 times a week),Good,Sometimes,Always,Never,Moderate impact,Every night,Rarely (1-2 times a week),Never,High stress,Average
"15/4/2026, 9:58:15 am",Third year,CSE,Male,Sometimes (3-4 times a week),5-6 hours,Never,Average,Sometimes,Rarely,Rarely (1-2 times a month),Severe impact,Every night,Never,Rarely (1-2 times a week),High stress,Below Average
"15/4/2026, 9:58:18 am",Third year,CSE,Male,Sometimes (3-4 times a week),6-7 hours,Sometimes (3-4 times a week),Average,Often,Rarely,Never,Severe impact,Often (5-6 times a week),Sometimes (3-4 times a week),Rarely (1-2 times a week),High stress,Average
"15/4/2026, 9:58:30 am",Third year,CSE,Male,Every night,5-6 hours,Often (5-6 times a week),Average,Often,Never,Sometimes (1-2 times a week),Moderate impact,Often (5-6 times a week),Sometimes (3-4 times a week),Never,Low stress,Below Average
"15/4/2026, 9:58:36 am",Third year,EEE,Male,Sometimes (3-4 times a week),6-7 hours,Never,Good,Often,Always,Always,Moderate impact,Rarely (1-2 times a week),Never,Often (5-6 times a week),Low stress,Good
"15/4/2026, 9:58:41 am",Third year,CSE,Male,Often (5-6 times a week),5-6 hours,Often (5-6 times a week),Very good,Sometimes,Often,Rarely (1-2 times a month),Major impact,Every night,Never,Sometimes (3-4 times a week),High stress,Average
"15/4/2026, 9:58:43 am",Second year,EEE,Male,Often (5-6 times a week),6-7 hours,Never,Average,Often,Always,Rarely (1-2 times a month),Moderate impact,Every night,Rarely (1-2 times a week),Often (5-6 times a week),Low stress,Good
"15/4/2026, 9:58:53 am",First year,CSE,Male,Never,5-6 hours,Rarely (1-2 times a week),Average,Rarely,Always,Rarely (1-2 times a month),Minor impact,Every night,Often (5-6 times a week),Often (5-6 times a week),High stress,Average
"15/4/2026, 9:58:59 am",Third year,EEE,Female,Rarely (1-2 times a week),5-6 hours,Sometimes (3-4 times a week),Good,Sometimes,Often,Sometimes (1-2 times a week),Moderate impact,Often (5-6 times a week),Every day,Sometimes (3-4 times a week),High stress,Average
"15/4/2026, 9:59:03 am",Third year,CSE,Female,Rarely (1-2 times a week),5-6 hours,Sometimes (3-4 times a week),Good,Sometimes,Often,Sometimes (1-2 times a week),Moderate impact,Rarely (1-2 times a week),Every day,Sometimes (3-4 times a week),Low stress,Good
"15/4/2026, 9:59:08 am",First year,CSE,Male,Rarely (1-2 times a week),6-7 hours,Never,Good,Sometimes,Often,Sometimes (1-2 times a week),Minor impact,Every night,Rarely (1-2 times a week),Often (5-6 times a week),High stress,Good
"15/4/2026, 9:59:11 am",Third year,ECE,Male,Often (5-6 times a week),Less than 4 hours,Often (5-6 times a week),Average,Sometimes,Sometimes,Never,Minor impact,Often (5-6 times a week),Never,Rarely (1-2 times a week),High stress,Average
"15/4/2026, 9:59:22 am",Fourth year,Mechanical,Male,Often (5-6 times a week),7-8 hours,Rarely (1-2 times a week),Good,Sometimes,Always,Rarely (1-2 times a month),Major impact,Rarely (1-2 times a week),Never,Often (5-6 times a week),Extremely high stress,Average
"15/4/2026, 9:59:25 am",First year,CSE,Male,Sometimes (3-4 times a week),6-7 hours,Never,Average,Always,Sometimes,Rarely (1-2 times a month),Major impact,Often (5-6 times a week),Sometimes (3-4 times a week),Sometimes (3-4 times a week),Low stress,Good
"15/4/2026, 9:59:40 am",Third year,EEE,Female,Often (5-6 times a week),5-6 hours,Never,Average,Often,Often,Often (3-4 times a week),Moderate impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Rarely (1-2 times a week),Extremely high stress,Average
"15/4/2026, 9:59:41 am",Third year,CSE,Female,Every night,7-8 hours,Never,Average,Often,Often,Often (3-4 times a week),Minor impact,Every night,Never,Every day,High stress,Below Average
"15/4/2026, 9:59:43 am",Third year,Mechanical,Female,Sometimes (3-4 times a week),6-7 hours,Never,Good,Never,Sometimes,Rarely (1-2 times a month),Moderate impact,Every night,Rarely (1-2 times a week),Sometimes (3-4 times a week),High stress,Good
"15/4/2026, 9:59:46 am",Second year,CSE,Female,Often (5-6 times a week),4-5 hours,Every night,Average,Rarely,Sometimes,Sometimes (1-2 times a week),Moderate impact,Every night,Often (5-6 times a week),Often (5-6 times a week),High stress,Poor
"15/4/2026, 9:59:46 am",Third year,CSE,Male,Often (5-6 times a week),6-7 hours,Rarely (1-2 times a week),Good,Often,Sometimes,Sometimes (1-2 times a week),Moderate impact,Every night,Often (5-6 times a week),Every day,High stress,Average
